┌─────────────────────────┬─────────────────────────┬─────────────────────────┬──────────────────────────┬─────────────────────────┐
│Time                     │JobId                    │Node List                │ CPU                      │ Partition               │
│2022-10-11T18:11:10.496  │50494                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-11T22:20:24.884  │50496                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-11T23:10:33.983  │50500                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-11T23:33:11.358  │50501                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-13T10:58:18.959  │50576                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-13T11:20:20.373  │50577                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-13T11:34:54.054  │50584                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-13T12:04:50.037  │50585                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-13T12:05:43.088  │50586                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-13T12:20:31.722  │50587                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-13T12:25:17.229  │50589                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-13T12:37:46.553  │50590                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-13T13:33:36.319  │50594                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-13T14:04:51.670  │50598                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-13T15:26:07.551  │50602                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-13T16:37:39.202  │50615                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-13T16:40:47.465  │50616                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T16:40:50.453  │50617                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T16:40:53.457  │50618                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T16:40:56.461  │50619                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T16:40:59.465  │50620                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T16:41:02.535  │50622                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-13T16:41:04.947  │50623                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T16:41:08.553  │50624                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:01:33.945  │50630                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:05:37.210  │50631                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:12:53.663  │50635                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:29:58.154  │50639                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:32:56.482  │50640                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:33:12.543  │50641                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T20:33:23.342  │50642                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T23:27:28.623  │50643                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T23:44:27.147  │50646                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T23:46:41.626  │50647                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T23:50:46.529  │50650                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-13T23:54:17.900  │50651                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T00:01:25.676  │50653                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T00:19:06.676  │50676                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T02:46:08.164  │50678                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T03:05:44.421  │50681                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T03:07:58.124  │50682                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T03:11:13.307  │50683                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T03:15:03.624  │50684                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T05:24:41.845  │50692                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-14T07:46:30.619  │50694                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-14T08:28:27.224  │50695                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-14T08:53:28.868  │50696                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-14T08:55:50.055  │50697                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-14T09:00:55.593  │50698                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-14T09:06:20.493  │50700                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-14T09:49:34.707  │50702                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T09:49:37.690  │50703                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T09:49:41.695  │50704                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T09:49:44.699  │50705                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T09:49:47.703  │50706                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T11:32:14.188  │50713                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T11:32:14.189  │50714                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T13:08:22.503  │50716                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T13:08:48.360  │50717                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T13:15:52.896  │50719                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T13:27:15.913  │50723                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T13:41:26.026  │50725                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T14:47:57.940  │50726                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T14:52:01.063  │50727                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T16:29:12.265  │50729                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T16:43:58.616  │50730                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T16:51:26.526  │50732                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T17:01:43.029  │50734                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T17:13:28.644  │50737                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T17:59:07.807  │50739                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T18:18:12.466  │50740                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T19:45:13.647  │50753                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T20:11:53.453  │50756                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T20:27:04.064  │50757                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T20:27:28.617  │50758                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T20:32:15.692  │50759                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T21:44:17.993  │50763                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T22:00:03.798  │50764                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-14T23:38:59.228  │50766                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T00:04:34.936  │50768                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T00:15:07.049  │50770                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T00:23:41.670  │50772                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T00:43:09.205  │50774                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T01:19:17.447  │50776                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T02:26:59.750  │50777                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T03:16:37.477  │50779                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T03:54:22.141  │50782                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-15T04:24:14.273  │50785                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T21:03:45.200  │50831                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T21:17:52.632  │50834                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T21:41:47.760  │50835                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T21:47:07.293  │50836                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T21:50:38.576  │50837                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T22:02:10.789  │50840                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T22:51:42.885  │50844                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T22:55:18.149  │50845                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T23:45:47.397  │50848                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T23:50:50.901  │50850                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-16T23:55:28.413  │50851                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-17T00:06:54.828  │50853                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-17T00:13:52.505  │50855                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-17T10:03:43.123  │50865                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-17T11:23:57.408  │50893                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-17T12:51:28.929  │50905                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-17T14:06:27.989  │50909                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-17T14:06:28.008  │50910                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-17T14:07:28.049  │50911                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-17T14:07:53.081  │50912                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-17T14:08:36.140  │50913                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-17T14:41:29.541  │50924                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-17T15:58:17.604  │50926                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-17T16:07:24.585  │50927                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-17T16:17:17.622  │50929                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-17T16:17:40.654  │50930                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-18T10:12:22.024  │50955                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-18T10:23:57.148  │50965                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-10-18T10:27:00.484  │50966                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-18T10:59:27.027  │50967                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-18T11:05:39.618  │50969                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-18T11:06:34.787  │50970                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-18T11:07:25.858  │50971                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-18T11:08:23.936  │50972                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-18T11:09:08.996  │50973                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-18T11:13:47.470  │50984                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-18T11:19:59.032  │50987                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-18T11:51:36.572  │51001                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-18T16:39:02.661  │51043                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-18T16:44:37.195  │51044                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-10-18T20:04:50.450  │51046                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-18T20:07:28.728  │51047                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-10-18T20:07:59.768  │51048                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-10-18T21:53:34.772  │51049                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T02:46:35.916  │51054                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-19T07:14:42.672  │51055                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-19T07:27:47.213  │51056                    │cpu01                    │ 10                       │ cpu-opteron             │
│2022-10-19T07:29:27.321  │51057                    │cpu01                    │ 50                       │ cpu-opteron             │
│2022-10-19T07:36:21.509  │51058                    │cpu01                    │ 50                       │ cpu-opteron             │
│2022-10-19T08:28:42.532  │51059                    │cpu01                    │ 50                       │ cpu-opteron             │
│2022-10-19T11:46:39.030  │51073                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-19T11:53:11.659  │51074                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-19T12:12:03.678  │51075                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-19T12:12:43.727  │51076                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-10-19T13:59:48.922  │51083                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-19T14:48:34.203  │51086                    │cpu01                    │ 50                       │ cpu-opteron             │
│2022-10-19T15:10:57.554  │51088                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T15:13:18.870  │51089                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T15:17:30.317  │51090                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T15:22:25.157  │51091                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T15:27:36.660  │51092                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T15:31:36.059  │51093                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T16:03:17.378  │51094                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T16:04:30.476  │51095                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T16:06:39.816  │51096                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T16:23:19.531  │51098                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T16:55:13.802  │51099                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-19T17:45:54.840  │51100                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-20T01:40:02.998  │51103                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-20T01:47:23.853  │51104                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-20T02:08:23.141  │51105                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-20T02:09:08.192  │51106                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-20T21:40:27.810  │51114                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-20T21:40:30.796  │51115                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-20T21:59:11.986  │51116                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-20T22:21:49.485  │51117                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-20T22:21:49.486  │51118                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-21T02:35:03.590  │51121                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-21T09:33:02.815  │51129                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T09:33:07.822  │51130                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T09:33:10.826  │51131                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T09:33:13.830  │51132                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T09:33:16.834  │51133                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T09:33:16.835  │51134                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T09:33:19.839  │51135                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-10-21T13:58:30.575  │51142                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-21T14:06:42.497  │51144                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-10-21T14:19:50.993  │51146                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-21T14:35:54.625  │51147                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-21T14:36:57.783  │51148                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-21T14:46:56.837  │51150                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-10-21T15:36:00.065  │51152                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-21T15:36:29.224  │51153                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-21T15:39:04.437  │51154                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-21T17:11:21.423  │51160                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-21T21:40:05.747  │51162                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-10-22T01:22:09.830  │51173                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-22T01:26:55.290  │51176                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-25T14:25:32.171  │51373                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-25T14:26:04.814  │51374                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-30T16:14:59.645  │51799                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-30T16:16:06.732  │51800                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-30T16:17:58.953  │51801                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-30T16:24:06.493  │51802                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-30T16:31:09.093  │51803                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-10-30T16:36:42.744  │51805                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-11-02T12:32:07.169  │51972                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-11-02T20:04:39.085  │51908                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-11-09T20:04:53.530  │52378                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-09T20:04:53.531  │52379                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-09T20:04:53.532  │52380                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-09T20:45:18.322  │52409                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T09:32:01.237  │52530                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T09:58:16.185  │52533                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T10:05:29.932  │52534                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-11-11T10:40:52.936  │52535                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T11:57:34.068  │52550                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T13:39:17.856  │52552                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T13:49:51.886  │52553                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T13:54:55.432  │52554                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T14:04:52.504  │52555                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T14:08:36.884  │52556                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T14:09:33.979  │52557                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-11T14:33:06.607  │52558                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-11-11T15:24:29.030  │52567                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T15:37:02.357  │52570                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-11T18:41:28.401  │52587                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T18:45:35.702  │52588                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T18:46:49.925  │52589                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T18:48:17.031  │52590                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T18:56:48.935  │52592                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T19:09:46.357  │52595                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T19:12:10.750  │52597                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T19:13:53.877  │52598                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T19:27:05.479  │52604                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-11T19:28:43.603  │52605                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-11T19:30:03.701  │52606                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-11T19:30:59.774  │52607                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-11T19:31:59.775  │52608                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-11-12T17:11:52.004  │52634                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-11-12T19:26:57.915  │52641                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-14T17:52:08.149  │52671                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-11-14T19:44:19.909  │52716                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T12:45:57.870  │52795                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-11-16T12:49:53.307  │52796                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T12:51:29.588  │52797                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T12:56:20.057  │52798                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-11-16T13:04:54.877  │52799                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T13:06:00.957  │52800                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T13:06:39.989  │52801                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T13:08:51.149  │52802                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T13:11:07.314  │52803                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-16T14:08:40.385  │52812                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-16T14:36:39.418  │52814                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-16T14:44:29.120  │52815                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-17T17:14:06.467  │52763                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-11-24T21:08:28.826  │53066                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-11-24T21:20:55.781  │53068                    │cpu01                    │ 4                        │ cpu-opteron             │
│2022-11-26T09:27:54.400  │52963                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-26T09:27:54.401  │52964                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-11-26T09:27:54.438  │52974                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-11-26T10:29:15.732  │53151                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-26T14:25:39.005  │53162                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-26T16:48:56.785  │53176                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-11-28T09:56:05.655  │53203                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-11-29T00:57:35.413  │53213                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-11-29T10:54:21.405  │53231                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-11-29T11:15:10.458  │53236                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-11-29T17:18:28.116  │53288                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T18:29:51.906  │53289                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T18:32:57.525  │53290                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T18:35:00.680  │53291                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T18:37:46.235  │53292                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:00:20.461  │53293                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:06:58.251  │53294                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:09:23.440  │53295                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:17:27.320  │53296                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:20:01.510  │53297                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:23:34.909  │53298                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-11-29T19:43:08.802  │53300                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-02T08:21:29.972  │53367                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-02T09:26:34.705  │53373                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-02T09:27:13.027  │53374                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-02T09:27:40.063  │53375                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-02T14:17:43.337  │53386                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-02T16:23:56.571  │53390                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-02T17:30:04.431  │53395                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-03T09:48:05.328  │53400                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-03T17:41:18.500  │53354                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-12-04T14:03:23.826  │53406                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-05T14:36:47.067  │53425                    │cpu01                    │ 10                       │ cpu-opteron             │
│2022-12-05T14:41:02.448  │53426                    │cpu01                    │ 10                       │ cpu-opteron             │
│2022-12-05T14:49:30.373  │53427                    │cpu01                    │ 10                       │ cpu-opteron             │
│2022-12-05T15:49:07.473  │53435                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-05T23:38:26.033  │53415                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-12-10T18:33:36.358  │53643                    │cpu01                    │ 64                       │ cpu-opteron             │
│2022-12-12T11:06:46.790  │53697                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-12T11:08:31.924  │53698                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-12T12:10:13.499  │53702                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-12T12:44:32.325  │53707                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-12T13:29:06.088  │53711                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-12T14:55:09.933  │53714                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-12T15:56:55.082  │53716                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-12T22:39:09.653  │53749                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-12T23:28:39.137  │53750                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-12T23:28:48.133  │53751                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T08:10:28.488  │53784                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T08:40:02.377  │53785                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-12-13T10:57:13.162  │53795                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:05:19.923  │53797                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:06:26.162  │53798                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:08:22.317  │53799                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:10:15.457  │53800                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:12:51.805  │53801                    │cpu01                    │ 16                       │ cpu-opteron             │
