┌─────────────────────────┬─────────────────────────┬─────────────────────────┬──────────────────────────┬─────────────────────────┐
│Time                     │JobId                    │Node List                │ CPU                      │ Partition               │
│2022-06-13T11:36:13.961  │43584                    │cpu03                    │ 1                        │ cpu-opteron             │
│2022-06-13T11:48:29.350  │43588                    │cpu08                    │ 32                       │ cpu-opteron             │
│2022-06-13T11:50:40.534  │43589                    │cpu04                    │ 32                       │ cpu-opteron             │
│2022-06-13T11:52:55.860  │43590                    │cpu08                    │ 32                       │ cpu-opteron             │
│2022-06-13T12:54:22.030  │43594                    │cpu08                    │ 8                        │ cpu-opteron             │
│2022-06-13T12:55:03.081  │43595                    │cpu08                    │ 8                        │ cpu-opteron             │
│2022-06-13T12:56:46.225  │43596                    │cpu08                    │ 8                        │ cpu-opteron             │
│2022-06-13T12:57:26.342  │43597                    │cpu03                    │ 32                       │ cpu-opteron             │
│2022-06-13T13:25:05.338  │43602                    │cpu08                    │ 8                        │ cpu-opteron             │
│2022-06-13T13:29:50.887  │43603                    │cpu08                    │ 8                        │ cpu-opteron             │
│2022-06-13T13:31:16.001  │43604                    │cpu08                    │ 8                        │ cpu-opteron             │
